"@SiteCode","@SiteName","@SiteType","@Latitude","@Longitude","@LatitudeWGS84","@LongitudeWGS84","@SiteLink","@DataOwner","@DataManager","_tag","@SpeciesCode","@SpeciesDescription","@Year","@ObjectiveName","@Value","@Achieved"
"","","","","","","","","","","Objective","O3","Ozone","2004","Capture Rate (%)","94","YES"
"","","","","","","","","","","Objective","O3","Ozone","2006","Capture Rate (%)","72","YES"
"","","","","","","","","","","Objective","O3","Ozone","2007","Capture Rate (%)","81","YES"
"","","","","","","","","","","Objective","O3","Ozone","2010","Capture Rate (%)","76","YES"
"","","","","","","","","","","Objective","O3","Ozone","2012","Capture Rate (%)","77","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2000","40 ug/m3 as an annual mean","22","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2010","40 ug/m3 as an annual mean","17","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","1999","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","9","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2001","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","10","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2002","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","9","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2009","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","1","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2011","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","8","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","1999","Capture Rate (%)","51","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2007","Capture Rate (%)","68","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2012","Capture Rate (%)","32","YES"
"HG3","Haringey - Bounds Green","Roadside","51.6059499474804","-0.123441120322547","6729187.36255","-13741.4026573","http://www.londonair.org.uk/london/asp/publicstats.asp?site=HG3","Haringey","King's College London","Site","","","","","",""
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2000","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","1","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","1999","Capture Rate (%)","50","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2001","Capture Rate (%)","18","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2000","40 ug/m3 as an annual mean","29","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2000","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","24","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2001","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","7","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","1999","Capture Rate (%)","59","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2001","Capture Rate (%)","18","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","1999","Capture Rate (%)","52","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2000","Capture Rate (%)","87","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2001","Capture Rate (%)","19","YES"
"HG4","Haringey  - Priory Park South","Urban Background","51.5839769007709","-0.125400278484885","6725249.88218781","-13959.4951462721","http://www.londonair.org.uk/london/asp/publicstats.asp?site=HG4","Haringey","King's College London","Site","","","","","",""
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2013","40 ug/m3 as an annual mean","25","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2016","40 ug/m3 as an annual mean","26","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2020","40 ug/m3 as an annual mean","16","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2025","40 ug/m3 as an annual mean","13","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2012","Capture Rate (%)","9","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2021","Capture Rate (%)","91","YES"
"","","","","","","","","","","Objective","O3","Ozone","2013","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","16","NO"
"","","","","","","","","","","Objective","O3","Ozone","2014","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","16","NO"
"","","","","","","","","","","Objective","O3","Ozone","2016","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","10","YES"
"","","","","","","","","","","Objective","O3","Ozone","2017","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","11","NO"
"","","","","","","","","","","Objective","O3","Ozone","2018","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","23","NO"
"","","","","","","","","","","Objective","O3","Ozone","2019","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","16","NO"
"","","","","","","","","","","Objective","O3","Ozone","2020","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","34","NO"
"","","","","","","","","","","Objective","O3","Ozone","2021","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","7","YES"
"","","","","","","","","","","Objective","O3","Ozone","2022","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","22","NO"
"","","","","","","","","","","Objective","O3","Ozone","2023","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","7","YES"
"","","","","","","","","","","Objective","O3","Ozone","2025","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","26","NO"
"","","","","","","","","","","Objective","O3","Ozone","2026","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","13","NO"
"","","","","","","","","","","Objective","O3","Ozone","2012","Capture Rate (%)","11","YES"
"","","","","","","","","","","Objective","O3","Ozone","2018","Capture Rate (%)","95","YES"
"","","","","","","","","","","Objective","O3","Ozone","2019","Capture Rate (%)","95","YES"
"","","","","","","","","","","Objective","O3","Ozone","2020","Capture Rate (%)","92","YES"
"","","","","","","","","","","Objective","O3","Ozone","2022","Capture Rate (%)","69","YES"
"","","","","","","","","","","Objective","O3","Ozone","2023","Capture Rate (%)","65","YES"
"","","","","","","","","","","Objective","O3","Ozone","2025","Capture Rate (%)","87","YES"
"HI0","Hillingdon - Keats Way","Suburban","51.496309","-0.460826","6709559.07689","-51298.9156643","http://www.londonair.org.uk/london/asp/publicstats.asp?site=HI0","Hillingdon","King's College London","Site","","","","","",""
"","","","","","","","","","","Objective","CO","Carbon Monoxide","1996","Capture Rate (%)","32","YES"
"","","","","","","","","","","Objective","CO","Carbon Monoxide","1998","Capture Rate (%)","97","YES"
"","","","","","","","","","","Objective","CO","Carbon Monoxide","2000","Capture Rate (%)","91","YES"
"","","","","","","","","","","Objective","CO","Carbon Monoxide","2006","Capture Rate (%)","96","YES"
"","","","","","","","","","","Objective","CO","Carbon Monoxide","2007","Capture Rate (%)","69","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","1996","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","11","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2016","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","2","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","1996","40 ug/m3 as an annual mean","61","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","1997","40 ug/m3 as an annual mean","59","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","1998","40 ug/m3 as an annual mean","51","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","1999","40 ug/m3 as an annual mean","50","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2001","40 ug/m3 as an annual mean","46","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2002","40 ug/m3 as an annual mean","45","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2003","40 ug/m3 as an annual mean","54","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2005","40 ug/m3 as an annual mean","45","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2011","40 ug/m3 as an annual mean","55","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2013","40 ug/m3 as an annual mean","53","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2014","40 ug/m3 as an annual mean","58","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2015","40 ug/m3 as an annual mean","52","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2016","40 ug/m3 as an annual mean","52","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2019","40 ug/m3 as an annual mean","45","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","1996","Capture Rate (%)","24","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","1997","Capture Rate (%)","97","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","1998","Capture Rate (%)","75","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","1999","Capture Rate (%)","45","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2003","Capture Rate (%)","83","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2008","Capture Rate (%)","83","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2023","Capture Rate (%)","40","YES"
"","","","","","","","","","","Objective","O3","Ozone","1997","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","1","YES"
"","","","","","","","","","","Objective","O3","Ozone","1999","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","9","YES"
"","","","","","","","","","","Objective","O3","Ozone","2001","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","4","YES"
"","","","","","","","","","","Objective","O3","Ozone","2002","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","6","YES"
"","","","","","","","","","","Objective","O3","Ozone","2003","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","19","NO"
"","","","","","","","","","","Objective","O3","Ozone","2004","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","5","YES"
"","","","","","","","","","","Objective","O3","Ozone","2006","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","10","YES"
"","","","","","","","","","","Objective","O3","Ozone","2008","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","15","NO"
"","","","","","","","","","","Objective","O3","Ozone","2009","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","7","YES"
"","","","","","","","","","","Objective","O3","Ozone","2011","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","4","YES"
"","","","","","","","","","","Objective","O3","Ozone","2013","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","4","YES"
"","","","","","","","","","","Objective","O3","Ozone","2018","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","12","NO"
"","","","","","","","","","","Objective","O3","Ozone","2019","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","2","YES"
"","","","","","","","","","","Objective","O3","Ozone","2020","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","16","NO"
"","","","","","","","","","","Objective","O3","Ozone","2023","100 ug/m3 as an 8 hour mean, not to be exceeded more than 10 times a year","5","YES"
"","","","","","","","","","","Objective","O3","Ozone","1996","Capture Rate (%)","41","YES"
"","","","","","","","","","","Objective","O3","Ozone","1997","Capture Rate (%)","98","YES"
"","","","","","","","","","","Objective","O3","Ozone","2001","Capture Rate (%)","79","YES"
"","","","","","","","","","","Objective","O3","Ozone","2005","Capture Rate (%)","92","YES"
"","","","","","","","","","","Objective","O3","Ozone","2006","Capture Rate (%)","98","YES"
"","","","","","","","","","","Objective","O3","Ozone","2010","Capture Rate (%)","97","YES"
"","","","","","","","","","","Objective","O3","Ozone","2015","Capture Rate (%)","69","YES"
"","","","","","","","","","","Objective","O3","Ozone","2023","Capture Rate (%)","40","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","1996","40 ug/m3 as an annual mean","31","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","1997","40 ug/m3 as an annual mean","32","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","1999","40 ug/m3 as an annual mean","27","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","1996","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","14","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","1997","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","49","NO"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2002","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","7","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2007","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","10","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","1996","Capture Rate (%)","41","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","1997","Capture Rate (%)","98","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2003","Capture Rate (%)","89","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2023","Capture Rate (%)","18","YES"
