source,path,name,suffix,size_bytes,evidence_type,public_safe
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T052021Z.json,GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T052021Z.json,.json,181036,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T052021Z.json,data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T052021Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T052021Z.json,GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T052021Z.json,.json,166662,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T052021Z.json,data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T052021Z.json,.json,338600,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260527T052021Z.json,GOV.UK_BV8067IL_Newhaven_20260527T052021Z.json,.json,152868,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/05_weather/raw/openweather_current_newhaven_incinerator_20260527T052021Z.json,openweather_current_newhaven_incinerator_20260527T052021Z.json,.json,511,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/03_news_context/raw/gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T052021Z.json,gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T052021Z.json,.json,2,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-02_2024-09-09/03_news_context/raw/gdelt_Newhaven_incinerator_emissions_20260527T052021Z.json,gdelt_Newhaven_incinerator_emissions_20260527T052021Z.json,.json,2,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/15_optional_sources/serpapi_raw/serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T184054Z.json,serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T184054Z.json,.json,22637,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T184054Z.json,serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T184054Z.json,.json,45305,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T184054Z.json,serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T184054Z.json,.json,26311,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/04_ground_aq_providers/raw/openweather_airpollution_newhaven_incinerator_20260527T184054Z.json,openweather_airpollution_newhaven_incinerator_20260527T184054Z.json,.json,188,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/04_ground_aq_providers/raw/waqi_newhaven_incinerator_20260527T184054Z.json,waqi_newhaven_incinerator_20260527T184054Z.json,.json,1938,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/04_ground_aq_providers/openaq_raw/openaq_locations_newhaven_incinerator_20260527T184054Z.json,openaq_locations_newhaven_incinerator_20260527T184054Z.json,.json,22004,diagnostic,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260527T184054Z.html,watch_data.gov.uk_incinerator_search_20260527T184054Z.html,.html,68132,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T184054Z.json,data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T184054Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T184054Z.json,GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T184054Z.json,.json,183873,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T184054Z.json,GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T184054Z.json,.json,185793,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260527T184054Z.json,GOV.UK_BV8067IL_Newhaven_20260527T184054Z.json,.json,152870,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T184054Z.json,GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T184054Z.json,.json,214353,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T184054Z.json,GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T184054Z.json,.json,170784,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T184054Z.json,data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T184054Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T184054Z.json,data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T184054Z.json,.json,338600,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T184054Z.json,data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T184054Z.json,.json,239491,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T184054Z.json,data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T184054Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260527T184054Z.json,data.gov.uk_BV8067IL_Newhaven_20260527T184054Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T184054Z.json,GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T184054Z.json,.json,165939,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/05_weather/raw/openweather_current_newhaven_incinerator_20260527T184054Z.json,openweather_current_newhaven_incinerator_20260527T184054Z.json,.json,509,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/03_news_context/raw/gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T184054Z.json,gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T184054Z.json,.json,2,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-28_2024-11-04/03_news_context/raw/gdelt_Newhaven_incinerator_emissions_20260527T184054Z.json,gdelt_Newhaven_incinerator_emissions_20260527T184054Z.json,.json,2,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T182145Z.json,serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T182145Z.json,.json,45305,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/15_optional_sources/serpapi_raw/serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T182145Z.json,serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T182145Z.json,.json,22637,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T182145Z.json,serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T182145Z.json,.json,26311,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/04_ground_aq_providers/raw/waqi_newhaven_incinerator_20260527T182145Z.json,waqi_newhaven_incinerator_20260527T182145Z.json,.json,1938,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/04_ground_aq_providers/raw/openweather_airpollution_newhaven_incinerator_20260527T182145Z.json,openweather_airpollution_newhaven_incinerator_20260527T182145Z.json,.json,189,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/04_ground_aq_providers/openaq_raw/openaq_locations_newhaven_incinerator_20260527T182145Z.json,openaq_locations_newhaven_incinerator_20260527T182145Z.json,.json,22004,diagnostic,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T182145Z.json,GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T182145Z.json,.json,170784,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T182145Z.json,data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T182145Z.json,.json,239491,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T182145Z.json,GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T182145Z.json,.json,214353,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260527T182145Z.json,data.gov.uk_BV8067IL_Newhaven_20260527T182145Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260527T182145Z.json,GOV.UK_BV8067IL_Newhaven_20260527T182145Z.json,.json,152870,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T182145Z.json,GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T182145Z.json,.json,183873,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T182145Z.json,data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T182145Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T182145Z.json,GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T182145Z.json,.json,185793,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T182145Z.json,data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T182145Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260527T182145Z.html,watch_data.gov.uk_incinerator_search_20260527T182145Z.html,.html,68132,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T182145Z.json,GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T182145Z.json,.json,165939,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T182145Z.json,data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T182145Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T182145Z.json,data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T182145Z.json,.json,338600,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/05_weather/raw/openweather_current_newhaven_incinerator_20260527T182145Z.json,openweather_current_newhaven_incinerator_20260527T182145Z.json,.json,509,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/03_news_context/raw/gdelt_Newhaven_incinerator_emissions_20260527T182145Z.json,gdelt_Newhaven_incinerator_emissions_20260527T182145Z.json,.json,2,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-23_2024-09-30/03_news_context/raw/gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T182145Z.json,gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T182145Z.json,.json,2,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T184450Z.json,serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T184450Z.json,.json,45305,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/15_optional_sources/serpapi_raw/serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T184450Z.json,serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T184450Z.json,.json,22637,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T184450Z.json,serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T184450Z.json,.json,26311,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/04_ground_aq_providers/raw/waqi_newhaven_incinerator_20260527T184450Z.json,waqi_newhaven_incinerator_20260527T184450Z.json,.json,1938,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/04_ground_aq_providers/raw/openweather_airpollution_newhaven_incinerator_20260527T184450Z.json,openweather_airpollution_newhaven_incinerator_20260527T184450Z.json,.json,188,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/04_ground_aq_providers/openaq_raw/openaq_locations_newhaven_incinerator_20260527T184450Z.json,openaq_locations_newhaven_incinerator_20260527T184450Z.json,.json,22004,diagnostic,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T184450Z.json,data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T184450Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T184450Z.json,GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T184450Z.json,.json,183877,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T184450Z.json,GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T184450Z.json,.json,185793,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T184450Z.json,GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T184450Z.json,.json,170785,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T184450Z.json,data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T184450Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T184450Z.json,GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T184450Z.json,.json,214347,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T184450Z.json,data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T184450Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T184450Z.json,data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T184450Z.json,.json,338600,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260527T184450Z.html,watch_data.gov.uk_incinerator_search_20260527T184450Z.html,.html,68132,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260527T184450Z.json,GOV.UK_BV8067IL_Newhaven_20260527T184450Z.json,.json,152862,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T184450Z.json,data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T184450Z.json,.json,239491,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260527T184450Z.json,data.gov.uk_BV8067IL_Newhaven_20260527T184450Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T184450Z.json,GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T184450Z.json,.json,165939,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/05_weather/raw/openweather_current_newhaven_incinerator_20260527T184450Z.json,openweather_current_newhaven_incinerator_20260527T184450Z.json,.json,509,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/03_news_context/raw/gdelt_Newhaven_incinerator_emissions_20260527T184450Z.json,gdelt_Newhaven_incinerator_emissions_20260527T184450Z.json,.json,2,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-11-04_2024-11-11/03_news_context/raw/gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T184450Z.json,gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T184450Z.json,.json,141,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/15_optional_sources/serpapi_raw/serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T051152Z.json,serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T051152Z.json,.json,29194,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T051152Z.json,serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T051152Z.json,.json,44798,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T051152Z.json,serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T051152Z.json,.json,27433,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/04_ground_aq_providers/raw/waqi_newhaven_incinerator_20260527T051152Z.json,waqi_newhaven_incinerator_20260527T051152Z.json,.json,1941,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/04_ground_aq_providers/raw/openweather_airpollution_newhaven_incinerator_20260527T051152Z.json,openweather_airpollution_newhaven_incinerator_20260527T051152Z.json,.json,186,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/04_ground_aq_providers/openaq_raw/openaq_locations_newhaven_incinerator_20260527T051152Z.json,openaq_locations_newhaven_incinerator_20260527T051152Z.json,.json,22004,diagnostic,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260527T051152Z.json,GOV.UK_BV8067IL_Newhaven_20260527T051152Z.json,.json,152868,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T051152Z.json,data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T051152Z.json,.json,239491,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260527T051152Z.html,watch_data.gov.uk_incinerator_search_20260527T051152Z.html,.html,68132,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T051152Z.json,data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T051152Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T051152Z.json,GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T051152Z.json,.json,170781,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T051152Z.json,GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T051152Z.json,.json,166662,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T051152Z.json,data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T051152Z.json,.json,338600,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T051152Z.json,GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T051152Z.json,.json,181036,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260527T051152Z.json,data.gov.uk_BV8067IL_Newhaven_20260527T051152Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T051152Z.json,data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T051152Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T051152Z.json,GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T051152Z.json,.json,214399,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T051152Z.json,data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T051152Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T051152Z.json,GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T051152Z.json,.json,185794,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/05_weather/raw/openweather_current_newhaven_incinerator_20260527T051152Z.json,openweather_current_newhaven_incinerator_20260527T051152Z.json,.json,511,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/03_news_context/raw/gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T051152Z.json,gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T051152Z.json,.json,2,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-19_2024-08-26/03_news_context/raw/gdelt_Newhaven_incinerator_emissions_20260527T051152Z.json,gdelt_Newhaven_incinerator_emissions_20260527T051152Z.json,.json,2,measurement,review_required
repo,configs/aq26_incinerator_register/UK_Incinerators_with_Controls_Full_v3.csv,UK_Incinerators_with_Controls_Full_v3.csv,.csv,7113,evidence,review_required
repo,configs/aq26_incinerator_register/UK_Incinerator_Overlay_Candidate_Review.csv,UK_Incinerator_Overlay_Candidate_Review.csv,.csv,8218,evidence,review_required
repo,configs/aq26_incinerator_register/UK_Incinerators_with_DEFRA_Sites_v3_validated_Full.csv,UK_Incinerators_with_DEFRA_Sites_v3_validated_Full.csv,.csv,4522,evidence,review_required
