facility,facility_key,location,facility_lat,facility_lon,control_site,control_lat,control_lon,query_point_role,query_point_lat,query_point_lon,candidate_source,candidate_status,candidate_review_class,monitoring_site_name,openaq_location_id,monitoring_site_lat,monitoring_site_lon,distance_query_to_monitor_km,pollutants,monitoring_provider_text,provider_class,distance_score,pollutant_score,official_hint_score,source_score,relevance_score,suggested_action,review_note
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Royal Marsden Hospital,223786,51.49081,-0.173236,23.764,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,18,0,0,32,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Finchley Road,223790,51.544237,-0.17523,24.638,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,18,0,0,32,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Blomfontein Road,223762,51.514071,-0.235418,25.143,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,4,27,0,0,31,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,St Anns Hill,223789,51.456143,-0.18927,25.167,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,4,27,0,0,31,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Southbury Road,223743,51.649088,-0.054961,25.18,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,4,27,0,0,31,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Hendon Way,223707,51.571687,-0.210037,26.186,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,4,27,0,0,31,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Romford Road,223736,51.554615,0.058982,10.518,no,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,3,0,0,28,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Romford Road,223736,51.554615,0.058982,12.431,no,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,3,0,0,28,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Black Horse Court,223719,51.496482,-0.088226,14.87,no,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,3,0,0,28,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Brook Drive,223686,51.493213,-0.101559,15.613,no2,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,10,0,0,24,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Richmond Road,223732,51.54337,-0.057899,15.84,no2,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,10,0,0,24,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Richmond Road,223732,51.54337,-0.057899,16.849,no2,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,10,0,0,24,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Brook Drive,223686,51.493213,-0.101559,18.804,no2,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,10,0,0,24,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Steerforth Street,223776,51.438489,-0.187703,20.776,no2,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,10,0,0,24,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Fitzjohn Avenue,223711,51.551247,-0.175939,22.998,no2,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,10,0,0,24,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Fitzjohn Avenue,223711,51.551247,-0.175939,24.885,no2,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,10,0,0,24,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Commercial Street,223737,51.518123,-0.074271,15.069,pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,9,0,0,23,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Commercial Street,223737,51.518123,-0.074271,17.194,pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,9,0,0,23,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Grahame Park Way,223693,51.608918,-0.246172,30.563,no2;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,4,19,0,0,23,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Farringdon Street,223742,51.514743,-0.104526,16.724,no,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,3,0,0,17,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Black Horse Court,223719,51.496482,-0.088226,17.892,no,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,3,0,0,17,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Farringdon Street,223742,51.514743,-0.104526,19.2,no,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,3,0,0,17,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Garrett Lane,223700,51.440399,-0.186775,20.702,no,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,14,3,0,0,17,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Steerforth Street,223776,51.438489,-0.187703,25.433,no2,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,4,10,0,0,14,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Garrett Lane,223700,51.440399,-0.186775,25.323,no,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,4,3,0,0,7,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Devonport Dockyard,devonport,Plymouth,50.37,-4.14,Saltash,50.31517407885175,-4.194278016,facility,50.37,-4.14,OpenAQ v3 locations,candidate_needs_review,high_confidence_official_candidate,Plymouth Centre - UKA00360,2488,50.37166999941141,-4.142360999982793,0.25,no2;o3;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | Plymouth | Europe/London,official_or_governmental_candidate,45,33,15,5,98,review_for_promotion_to_validated_overlay,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Devonport Dockyard,devonport,Plymouth,50.37,-4.14,Saltash,50.31517407885175,-4.194278016,control,50.31517407885175,-4.194278016,OpenAQ v3 locations,candidate_needs_review,high_confidence_official_candidate,Plymouth Centre - UKA00360,2488,50.37166999941141,-4.142360999982793,7.283,no2;o3;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | Plymouth | Europe/London,official_or_governmental_candidate,32,33,15,5,85,review_for_promotion_to_validated_overlay,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Devonport Dockyard,devonport,Plymouth,50.37,-4.14,Saltash,50.31517407885175,-4.194278016,facility,50.37,-4.14,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Plymouth Tavistock Road - UKA00629,3528,50.411057999589424,-4.130288000093709,4.617,no2,EEA | Unknown Governmental Organization | United Kingdom | Europe/London,official_or_governmental_candidate,40,10,15,5,70,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Devonport Dockyard,devonport,Plymouth,50.37,-4.14,Saltash,50.31517407885175,-4.194278016,facility,50.37,-4.14,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Saltash Callington Road,2510,50.411463,-4.227678,7.739,pm10;pm25,DEFRA | Unknown Governmental Organization | United Kingdom | Saltash | Europe/London,official_or_governmental_candidate,32,17,15,5,69,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Devonport Dockyard,devonport,Plymouth,50.37,-4.14,Saltash,50.31517407885175,-4.194278016,control,50.31517407885175,-4.194278016,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Saltash Callington Road,2510,50.411463,-4.227678,10.966,pm10;pm25,DEFRA | Unknown Governmental Organization | United Kingdom | Saltash | Europe/London,official_or_governmental_candidate,25,17,15,5,62,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Devonport Dockyard,devonport,Plymouth,50.37,-4.14,Saltash,50.31517407885175,-4.194278016,control,50.31517407885175,-4.194278016,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Plymouth Tavistock Road - UKA00629,3528,50.411057999589424,-4.130288000093709,11.588,no2,EEA | Unknown Governmental Organization | United Kingdom | Europe/London,official_or_governmental_candidate,25,10,15,5,55,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Oldbury Birmingham Road - UKA00595,406,52.50243599946008,-2.0034969995881116,5.915,no2;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | Oldbury | Europe/London,official_or_governmental_candidate,32,27,15,5,79,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Oldbury Birmingham Road - UKA00595,406,52.50243599946008,-2.0034969995881116,9.936,no2;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | Oldbury | Europe/London,official_or_governmental_candidate,32,27,15,5,79,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Birmingham Ladywood - UKA00655,2659908,52.48134599952562,-1.9182349998038515,12.057,no2;o3;so2,EEA | Unknown Governmental Organization | United Kingdom | Europe/London,official_or_governmental_candidate,25,24,15,5,69,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Birmingham Ladywood - UKA00655,2659909,52.48134599952562,-1.9182349998038515,12.057,no2;o3;so2,EEA | Unknown Governmental Organization | United Kingdom | Europe/London,official_or_governmental_candidate,25,24,15,5,69,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Birmingham Ladywood - UKA00655,2659908,52.48134599952562,-1.9182349998038515,14.68,no2;o3;so2,EEA | Unknown Governmental Organization | United Kingdom | Europe/London,official_or_governmental_candidate,25,24,15,5,69,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Birmingham Ladywood - UKA00655,2659909,52.48134599952562,-1.9182349998038515,14.68,no2;o3;so2,EEA | Unknown Governmental Organization | United Kingdom | Europe/London,official_or_governmental_candidate,25,24,15,5,69,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Birmingham Tyburn,337,52.511722,-1.830583,17.557,no2;o3;pm10;pm25;so2,DEFRA | Unknown Governmental Organization | United Kingdom | Europe/London,official_or_governmental_candidate,14,35,15,5,69,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Birmingham Tyburn,337,52.511722,-1.830583,21.222,no2;o3;pm10;pm25;so2,DEFRA | Unknown Governmental Organization | United Kingdom | Europe/London,official_or_governmental_candidate,14,35,15,5,69,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Birmingham A4540 Roadside - UKA00626,3525,52.4760899994137,-1.8750239999535843,15.035,no2;o3;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | West Midlands | Europe/London,official_or_governmental_candidate,14,33,15,5,67,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Birmingham A4540 Roadside - UKA00626,3525,52.4760899994137,-1.8750239999535843,17.501,no2;o3;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | West Midlands | Europe/London,official_or_governmental_candidate,14,33,15,5,67,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Birmingham Tyburn Roadside,2514,52.512194,-1.830861,17.539,no2;o3;pm10;pm25,DEFRA | Unknown Governmental Organization | United Kingdom | Europe/London,official_or_governmental_candidate,14,33,15,5,67,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Birmingham Acocks Green,2513,52.437165,-1.829999,19.383,no2;o3;pm10;pm25,DEFRA | Unknown Governmental Organization | United Kingdom | Europe/London,official_or_governmental_candidate,14,33,15,5,67,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Birmingham Acocks Green,2513,52.437165,-1.829999,20.605,no2;o3;pm10;pm25,DEFRA | Unknown Governmental Organization | United Kingdom | Europe/London,official_or_governmental_candidate,14,33,15,5,67,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Birmingham Tyburn Roadside,2514,52.512194,-1.830861,21.218,no2;o3;pm10;pm25,DEFRA | Unknown Governmental Organization | United Kingdom | Europe/London,official_or_governmental_candidate,14,33,15,5,67,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,West Bromwich Kenrick Park - UKA00658,2659944,52.50833699931375,-1.986008000257209,7.04,no2,EEA | Unknown Governmental Organization | United Kingdom | Europe/London,official_or_governmental_candidate,32,10,15,5,62,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,West Bromwich Kenrick Park - UKA00658,2659945,52.50833699931375,-1.986008000257209,7.04,no2,EEA | Unknown Governmental Organization | United Kingdom | Europe/London,official_or_governmental_candidate,32,10,15,5,62,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Walsall Woodlands - UKA00565,2450,52.605620999696036,-2.030522999963796,11.367,no2;o3,EEA | Unknown Governmental Organization | United Kingdom | Willenhall | Europe/London,official_or_governmental_candidate,25,16,15,5,61,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,West Bromwich Kenrick Park - UKA00658,2659944,52.50833699931375,-1.986008000257209,11.289,no2,EEA | Unknown Governmental Organization | United Kingdom | Europe/London,official_or_governmental_candidate,25,10,15,5,55,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,West Bromwich Kenrick Park - UKA00658,2659945,52.50833699931375,-1.986008000257209,11.289,no2,EEA | Unknown Governmental Organization | United Kingdom | Europe/London,official_or_governmental_candidate,25,10,15,5,55,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Cannock A5190 Roadside - UKA00623,3529,52.68729799970639,-1.980821000245932,21.049,no2;pm25,EEA | Unknown Governmental Organization | United Kingdom | West Midlands | Europe/London,official_or_governmental_candidate,14,19,15,5,53,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Walsall Woodlands - UKA00565,2450,52.605620999696036,-2.030522999963796,17.668,no2;o3,EEA | Unknown Governmental Organization | United Kingdom | Willenhall | Europe/London,official_or_governmental_candidate,14,16,15,5,50,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,control,52.45917999794322,-2.131878467,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Kinver,1784484,52.450050387751844,-2.238039677661887,7.265,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,32,17,0,0,49,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Kinver,1784484,52.450050387751844,-2.238039677661887,12.039,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,25,17,0,0,42,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,University of Birmingham 2,2453317,52.4555,-1.92899556076,12.474,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,25,17,0,0,42,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Dudley EfW,dudley,Dudley,52.51,-2.09,Kingswinford,52.45917999794322,-2.131878467,facility,52.51,-2.09,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,University of Birmingham 1,2453320,52.4554879239,-1.92899556076,12.475,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,25,17,0,0,42,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
