facility,facility_key,location,facility_lat,facility_lon,control_site,control_lat,control_lon,query_point_role,query_point_lat,query_point_lon,candidate_source,candidate_status,monitoring_site_name,openaq_location_id,monitoring_site_lat,monitoring_site_lon,distance_query_to_monitor_km,pollutants,monitoring_provider_text,distance_score,pollutant_score,official_hint_score,source_score,relevance_score,review_note
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,St Thomas's Hospital,223755,51.499104,-0.11705,15.897,no2;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,16,22,0,5,43,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,London N. Kensington - UKA00253,155,51.52104999941992,-0.21349199974454106,23.09,co;no2;o3;pm10;pm25;so2,EEA | Unknown Governmental Organization | United Kingdom | Kensington and Chelsea | Europe/London,3,35,0,5,43,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Shaftsbury Avenue,223740,51.51207,-0.131959,22.995,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,3,35,0,5,43,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Cornwall Road,223769,51.506643,-0.112107,22.85,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,3,35,0,5,43,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Tower Bridge Road,223796,51.501965,-0.077592,23.305,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,3,35,0,5,43,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Richmond Road,223799,51.447883,-0.326007,16.516,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,15,23,0,5,43,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Croydon - Purley Way A23,225734,51.3622305655403,-0.117604507351392,9.199,no2,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Croydon | Europe/London,28,10,0,5,43,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Surbiton,5200392,51.396764,-0.286408,10.203,pm1;pm25;relativehumidity;temperature;um003,AirGradient | CleanAirSurb | United Kingdom | Europe/London,26,12,0,5,43,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,London Harlington - UKA00472,141,51.48878999962389,-0.44161399993549455,23.659,no2;o3;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | London | Europe/London,2,35,0,5,42,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Black Horse Court,223687,51.496482,-0.088226,16.201,no2;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,15,22,0,5,42,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Clifford Street,223706,51.51092,-0.141896,16.894,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,14,23,0,5,42,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Hendon Way,223707,51.571687,-0.210037,23.701,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,2,35,0,5,42,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Blackfriars Road,223756,51.505529,-0.104345,16.81,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,14,23,0,5,42,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Lancell Street,223785,51.5618,-0.07587,23.368,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,2,35,0,5,42,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Roehampton Lane,3308954,51.44966,-0.23949,11.074,pm25,Clarity | Clarity | United Kingdom | Europe/London,25,12,0,5,42,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Westminster - Marylebone Road,154,51.52254,-0.15459,23.745,co;no2;o3;pm10;pm25;so2,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Westminster | Europe/London,2,35,0,5,42,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Marylebone,223754,51.52304,-0.174732,23.554,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,2,35,0,5,42,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Drury Lane,223772,51.513472,-0.119223,23.406,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,2,35,0,5,42,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Borough High Street,223787,51.506131,-0.088654,23.403,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,2,35,0,5,42,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Merton - Morden Civic Centre 2,225775,51.40162,-0.19589212,9.999,no2,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Merton | Europe/London,27,10,0,5,42,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,King William Walk,223726,51.481858,-0.008609,17.574,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,13,23,0,5,41,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Church Street,223751,51.4813,-0.00986,17.471,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,13,23,0,5,41,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,London Bloomsbury - UKA00211,148,51.52228999923011,-0.12588900021133392,24.204,no2;o3;pm10;pm25;so2,EEA | Unknown Governmental Organization | United Kingdom | Camden | Europe/London,1,35,0,5,41,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,West Smithsfield,223691,51.518921,-0.100905,24.399,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,1,35,0,5,41,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Haimo Road,223714,51.455253,0.040655,24.235,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,1,35,0,5,41,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Cannon Street,223724,51.511403,-0.089336,23.922,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,1,35,0,5,41,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Bank Junction,223767,51.513206,-0.088786,24.121,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,1,35,0,5,41,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Great Ormond St Hospital,223810,51.52188,-0.120434,24.27,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,1,35,0,5,41,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Woolwich Road,223716,51.481228,0.126787,24.601,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,London Haringey Priory Park South - UKA00568,150,51.58412799971813,-0.1252540000016108,25.114,no2;o3;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | London | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,London Hillingdon - UKA00266,153,51.49632999971629,-0.4608609995824734,25.228,no2;o3;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | London | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Bexley - Slade Green Fidas,157,51.4659832746662,0.184877126994369,27.288,no2;o3;pm10;pm25;so2,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Bexley | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Station Parade,223752,51.539063,0.080874,26.432,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Wood Lane,223774,51.561372,0.148582,31.441,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,London Harlington - UKA00472,141,51.48878999962389,-0.44161399993549455,24.626,no2;o3;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | London | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,London Wall,223709,51.516749,-0.085342,24.577,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Whitecross,223768,51.521451,-0.092771,24.864,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Laystall St,223775,51.522514,-0.112014,24.517,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Cowcross Street,223797,51.52011,-0.103411,24.463,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Wetland Centre,223805,51.476168,-0.230427,18.091,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,12,23,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Brent - ARK Franklin Primary Academy,225713,51.5324054617809,-0.217718908639377,24.345,no2;pm10;pm25,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Brent | Europe/London,1,34,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Greenwich - Eltham,147,51.45258,0.070766,25.678,no2;o3;pm10;pm25,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Greenwich | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,London Hillingdon - UKA00266,153,51.49632999971629,-0.4608609995824734,26.111,no2;o3;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | London | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Devas Street,223704,51.523099,-0.012704,27.552,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Morpeth Street,223713,51.527588,-0.047295,26.793,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Woolwich Road,223716,51.481228,0.126787,30.695,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Hunslett Street,223721,51.529308,-0.048721,26.918,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Albert Street,223723,51.536271,-0.143525,25.4,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Columbia Road,223738,51.528491,-0.074268,26.08,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Mansford Street,223757,51.528757,-0.061823,26.463,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,The Royal London Hospital,223763,51.518778,-0.058917,25.554,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Rosebery Avenue,223795,51.52844,-0.10692,25.254,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Newham University Hospital,223802,51.522407,0.037865,29.511,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Beaumont Grove,223807,51.521004,-0.046559,26.169,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,0,35,0,5,40,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Commercial Street,223697,51.518123,-0.074271,18.793,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,11,23,0,5,39,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Farringdon Street,223778,51.514743,-0.104526,17.795,no2;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,12,22,0,5,39,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,London Westminster - UKA00435,159,51.4946699996591,-0.13193099964204494,21.146,no2;o3;pm25,EEA | Unknown Governmental Organization | United Kingdom | London | Europe/London,6,28,0,5,39,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,City of London - The Aldgate School,225737,51.513847178423,-0.077765681752,24.495,no2;pm10;pm25,London Air Quality Network | Unknown Governmental Organization | United Kingdom | City of London | Europe/London,0,34,0,5,39,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Garrett Lane,223700,51.440399,-0.186775,9.015,no,london stationary | Unknown Research Organization | United Kingdom | Europe/London,28,5,0,5,38,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Broomhill Road,223715,51.379382,0.100759,18.919,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,10,23,0,5,38,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Broomhill Road,223779,51.379382,0.100759,18.919,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,10,23,0,5,38,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Haseltine Road,223813,51.42796,-0.036516,11.953,no2,london stationary | Unknown Research Organization | United Kingdom | Europe/London,23,10,0,5,38,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Beckenham Lane,223749,51.4073728,0.0057789,19.101,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,10,23,0,5,38,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Royal Marsden Hospital,223786,51.49081,-0.173236,20.035,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,8,23,0,5,36,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Croydon - Norbury,225709,51.411349,-0.12311,12.963,no2,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Croydon | Europe/London,21,10,0,5,36,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Tower Hamlets - Mile End Road,151,51.5225294860844,-0.0421550991900347,20.128,no2;pm25,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Tower Hamlets | Europe/London,8,22,0,5,35,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Steerforth Street,223776,51.438489,-0.187703,14.131,no2,london stationary | Unknown Research Organization | United Kingdom | Europe/London,19,10,0,5,34,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Holloway Road,223712,51.555387,-0.116092,22.045,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,5,23,0,5,33,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,control,51.31350876,-0.224624622,OpenAQ v3 locations,candidate_needs_review,Ealing - Acton Vale ,225741,51.5038527919816,-0.254668101620372,21.268,no2;pm10,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Ealing | Europe/London,6,22,0,5,33,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Beddington ERF,beddington_erf,"Sutton, London",51.36,-0.17,Ewell,51.31350876,-0.224624622,facility,51.36,-0.17,OpenAQ v3 locations,candidate_needs_review,Brook Drive,223686,51.493213,-0.101559,15.554,no2,london stationary | Unknown Research Organization | United Kingdom | Europe/London,17,10,0,5,32,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
